,timestamp,value
2017-11-16 19:11:47,1510830707,5.0
2017-11-16 19:11:52,1510830712,5.0
2017-11-16 19:11:59,1510830719,5.0
2017-11-16 19:12:07,1510830727,5.0
2017-11-16 19:12:09,1510830729,5.0
2017-11-16 19:12:14,1510830734,5.0
2017-11-16 19:12:28,1510830748,5.0
2017-11-16 19:12:32,1510830752,5.0
2017-11-16 19:12:38,1510830758,5.0
2017-11-16 19:12:40,1510830760,5.0
2017-11-16 19:12:43,1510830763,5.0
2017-11-16 19:12:45,1510830765,5.0
2017-11-16 19:13:07,1510830787,5.0
2017-11-16 19:13:09,1510830789,5.0
2017-11-16 19:13:11,1510830791,5.0
2017-11-16 19:13:12,1510830792,5.0
2017-11-16 19:13:14,1510830794,5.0
2017-11-16 19:13:27,1510830807,5.0
2017-11-16 19:13:34,1510830814,5.0
2017-11-16 19:13:39,1510830819,5.0
2017-11-16 19:13:41,1510830821,5.0
2017-11-16 19:13:52,1510830832,5.0
2017-11-16 19:13:57,1510830837,5.0
2017-11-16 19:14:00,1510830840,5.0
2017-11-16 19:14:02,1510830842,5.0
2017-11-16 19:14:04,1510830844,5.0
2017-11-16 19:14:07,1510830847,5.0
2017-11-16 19:14:10,1510830850,5.0
2017-11-16 19:14:20,1510830860,5.0
2017-11-16 19:14:22,1510830862,5.0
2017-11-16 19:14:23,1510830863,5.0
2017-11-16 19:14:27,1510830867,5.0
2017-11-16 19:14:35,1510830875,5.0
2017-11-16 19:14:48,1510830888,5.0
2017-11-16 19:14:51,1510830891,5.0
2017-11-16 19:14:53,1510830893,5.0
2017-11-16 19:14:58,1510830898,5.0
2017-11-16 19:14:59,1510830899,5.0
2017-11-16 19:15:01,1510830901,5.0
2017-11-16 19:15:03,1510830903,5.0
2017-11-16 19:15:05,1510830905,5.0
2017-11-16 19:15:16,1510830916,5.0
2017-11-16 19:15:20,1510830920,5.0
2017-11-16 19:15:22,1510830922,5.0
2017-11-16 19:15:25,1510830925,6.0
2017-11-16 19:15:27,1510830927,5.0
2017-11-16 19:15:47,1510830947,5.0
2017-11-16 19:15:48,1510830948,5.0
2017-11-16 19:16:25,1510830985,5.0
2017-11-16 19:16:28,1510830988,5.0
2017-11-16 19:16:30,1510830990,5.0
2017-11-16 19:16:43,1510831003,5.0
2017-11-16 19:16:46,1510831006,5.0
2017-11-16 19:16:54,1510831014,5.0
2017-11-16 19:16:56,1510831016,5.0
2017-11-16 19:17:04,1510831024,5.0
2017-11-16 19:17:06,1510831026,5.0
2017-11-16 19:17:08,1510831028,5.0
2017-11-16 19:17:43,1510831063,5.0
2017-11-16 19:17:45,1510831065,5.0
2017-11-16 19:17:47,1510831067,5.0
2017-11-16 19:17:48,1510831068,5.0
2017-11-16 19:17:51,1510831071,5.0
2017-11-16 19:17:53,1510831073,5.0
2017-11-16 19:17:55,1510831075,5.0
2017-11-16 19:17:56,1510831076,5.0
2017-11-16 19:18:06,1510831086,6.0
2017-11-16 19:18:10,1510831090,5.0
2017-11-16 19:18:11,1510831091,5.0
2017-11-16 19:18:15,1510831095,5.0
2017-11-16 19:18:54,1510831134,5.0
2017-11-16 19:18:56,1510831136,5.0
2017-11-16 19:19:06,1510831146,5.0
2017-11-16 19:19:07,1510831147,5.0
2017-11-16 19:19:09,1510831149,5.0
2017-11-16 19:19:11,1510831151,5.0
2017-11-16 19:19:17,1510831157,5.0
2017-11-16 19:19:19,1510831159,5.0
2017-11-16 19:19:22,1510831162,5.0
2017-11-16 19:19:26,1510831166,5.0
2017-11-16 19:19:29,1510831169,5.0
2017-11-16 19:19:30,1510831170,5.0
2017-11-16 19:19:32,1510831172,5.0
2017-11-16 19:19:34,1510831174,5.0
2017-11-16 19:19:37,1510831177,5.0
2017-11-16 19:19:43,1510831183,5.0
2017-11-16 19:19:48,1510831188,5.0
2017-11-16 19:19:51,1510831191,5.0
2017-11-16 19:19:53,1510831193,5.0
2017-11-16 19:19:55,1510831195,5.0
2017-11-16 19:20:06,1510831206,5.0
2017-11-16 19:20:08,1510831208,5.0
2017-11-16 19:20:19,1510831219,5.0
2017-11-16 19:20:21,1510831221,5.0
2017-11-16 19:20:26,1510831226,5.0
2017-11-16 19:20:49,1510831249,5.0
2017-11-16 19:20:54,1510831254,5.0
2017-11-16 19:21:00,1510831260,5.0
2017-11-16 19:21:12,1510831272,5.0
2017-11-16 19:21:17,1510831277,5.0
2017-11-16 19:21:38,1510831298,5.0
2017-11-16 19:21:40,1510831300,5.0
2017-11-16 19:21:47,1510831307,5.0
2017-11-16 19:21:51,1510831311,5.0
2017-11-16 19:22:17,1510831337,5.0
2017-11-16 19:22:57,1510831377,5.0
2017-11-16 19:22:59,1510831379,5.0
2017-11-16 19:23:00,1510831380,5.0
2017-11-16 19:23:02,1510831382,4.0
2017-11-16 19:23:07,1510831387,5.0
2017-11-16 19:23:10,1510831390,5.0
2017-11-16 19:23:49,1510831429,5.0
2017-11-16 19:23:52,1510831432,5.0
2017-11-16 19:23:54,1510831434,5.0
2017-11-16 19:23:56,1510831436,5.0
2017-11-16 19:24:06,1510831446,5.0
2017-11-16 19:24:09,1510831449,5.0
2017-11-16 19:24:20,1510831460,5.0
2017-11-16 19:24:22,1510831462,5.0
2017-11-16 19:24:29,1510831469,5.0
2017-11-16 19:24:30,1510831470,5.0
2017-11-16 19:24:32,1510831472,5.0
2017-11-16 19:24:34,1510831474,5.0
2017-11-16 19:24:35,1510831475,5.0
2017-11-16 19:24:39,1510831479,5.0
2017-11-16 19:24:40,1510831480,5.0
2017-11-16 19:24:43,1510831483,5.0
2017-11-16 19:24:47,1510831487,5.0
2017-11-16 19:24:49,1510831489,5.0
2017-11-16 19:24:53,1510831493,5.0
2017-11-16 19:24:55,1510831495,5.0
2017-11-16 19:25:00,1510831500,5.0
2017-11-16 19:25:12,1510831512,5.0
2017-11-16 19:25:17,1510831517,5.0
2017-11-16 19:25:18,1510831518,5.0
2017-11-16 19:25:58,1510831558,5.0
2017-11-16 19:26:00,1510831560,5.0
2017-11-16 19:26:29,1510831589,5.0
2017-11-16 19:26:30,1510831590,5.0
2017-11-16 19:26:45,1510831605,5.0
2017-11-16 19:26:50,1510831610,5.0
2017-11-16 19:26:58,1510831618,5.0
2017-11-16 19:27:03,1510831623,5.0
2017-11-16 19:27:29,1510831649,5.0
2017-11-16 19:27:30,1510831650,5.0
2017-11-16 19:27:33,1510831653,5.0
2017-11-16 19:27:36,1510831656,5.0
2017-11-16 19:27:40,1510831660,5.0
2017-11-16 19:27:41,1510831661,5.0
2017-11-16 19:27:43,1510831663,5.0
2017-11-16 19:28:25,1510831705,5.0
2017-11-16 19:28:27,1510831707,5.0
2017-11-16 19:28:43,1510831723,5.0
2017-11-16 19:28:48,1510831728,5.0
2017-11-16 19:28:55,1510831735,5.0
2017-11-16 19:28:56,1510831736,5.0
2017-11-16 19:29:31,1510831771,5.0
2017-11-16 19:29:34,1510831774,5.0
2017-11-16 19:29:36,1510831776,5.0
2017-11-16 19:29:38,1510831778,5.0
2017-11-16 19:29:39,1510831779,5.0
2017-11-16 19:29:43,1510831783,5.0
2017-11-16 19:29:46,1510831786,5.0
2017-11-16 19:29:48,1510831788,5.0
2017-11-16 19:29:51,1510831791,5.0
2017-11-16 19:29:53,1510831793,5.0
2017-11-16 19:29:59,1510831799,5.0
2017-11-16 19:30:04,1510831804,5.0
2017-11-16 19:30:19,1510831819,5.0
2017-11-16 19:30:21,1510831821,5.0
2017-11-16 19:30:24,1510831824,5.0
2017-11-16 19:30:32,1510831832,5.0
2017-11-16 19:30:36,1510831836,5.0
2017-11-16 19:30:41,1510831841,5.0
2017-11-16 19:30:43,1510831843,5.0
2017-11-16 19:30:48,1510831848,5.0
2017-11-16 19:30:51,1510831851,5.0
2017-11-16 19:30:53,1510831853,5.0
2017-11-16 19:31:00,1510831860,5.0
2017-11-16 19:31:03,1510831863,5.0
2017-11-16 19:31:04,1510831864,5.0
2017-11-16 19:31:24,1510831884,5.0
2017-11-16 19:31:26,1510831886,5.0
2017-11-16 19:31:29,1510831889,5.0
2017-11-16 19:31:33,1510831893,5.0
2017-11-16 19:31:37,1510831897,5.0
2017-11-16 19:31:41,1510831901,5.0
2017-11-16 19:31:44,1510831904,5.0
2017-11-16 19:31:47,1510831907,5.0
2017-11-16 19:31:51,1510831911,5.0
2017-11-16 19:31:52,1510831912,5.0
2017-11-16 19:32:01,1510831921,5.0
2017-11-16 19:32:04,1510831924,5.0
2017-11-16 19:32:05,1510831925,5.0
2017-11-16 19:32:07,1510831927,5.0
2017-11-16 19:32:11,1510831931,5.0
2017-11-16 19:32:12,1510831932,5.0
2017-11-16 19:32:14,1510831934,5.0
2017-11-16 19:32:25,1510831945,5.0
2017-11-16 19:32:43,1510831963,5.0
2017-11-16 19:32:46,1510831966,5.0
2017-11-16 19:32:59,1510831979,5.0
2017-11-16 19:33:03,1510831983,5.0
2017-11-16 19:33:32,1510832012,5.0
2017-11-16 19:33:34,1510832014,5.0
2017-11-16 19:33:37,1510832017,5.0
2017-11-16 19:33:39,1510832019,5.0
2017-11-16 19:33:42,1510832022,5.0
2017-11-16 19:33:45,1510832025,5.0
2017-11-16 19:33:55,1510832035,5.0
2017-11-16 19:33:59,1510832039,5.0
2017-11-16 19:34:00,1510832040,5.0
2017-11-16 19:34:07,1510832047,5.0
2017-11-16 19:34:08,1510832048,5.0
2017-11-16 19:34:28,1510832068,5.0
2017-11-16 19:34:33,1510832073,5.0
2017-11-16 19:34:35,1510832075,5.0
2017-11-16 19:34:37,1510832077,5.0
2017-11-16 19:34:50,1510832090,5.0
2017-11-16 19:34:52,1510832092,5.0
2017-11-16 19:34:56,1510832096,5.0
2017-11-16 19:34:57,1510832097,5.0
2017-11-16 19:35:14,1510832114,5.0
2017-11-16 19:35:16,1510832116,5.0
2017-11-16 19:35:34,1510832134,5.0
2017-11-16 19:35:35,1510832135,5.0
2017-11-16 19:35:37,1510832137,5.0
2017-11-16 19:35:48,1510832148,5.0
2017-11-16 19:35:55,1510832155,5.0
2017-11-16 19:35:57,1510832157,5.0
2017-11-16 19:35:58,1510832158,5.0
2017-11-16 19:36:10,1510832170,5.0
2017-11-16 19:36:26,1510832186,5.0
2017-11-16 19:36:28,1510832188,5.0
2017-11-16 19:36:38,1510832198,5.0
2017-11-16 19:36:41,1510832201,5.0
2017-11-16 19:36:43,1510832203,5.0
2017-11-16 19:36:45,1510832205,5.0
2017-11-16 19:36:53,1510832213,5.0
2017-11-16 19:36:55,1510832215,5.0
2017-11-16 19:36:56,1510832216,5.0
2017-11-16 19:36:59,1510832219,5.0
2017-11-16 19:37:04,1510832224,5.0
2017-11-16 19:37:09,1510832229,5.0
2017-11-16 19:37:15,1510832235,5.0
2017-11-16 19:37:19,1510832239,6.0
2017-11-16 19:37:27,1510832247,6.0
2017-11-16 19:37:28,1510832248,6.0
2017-11-16 19:37:32,1510832252,5.0
2017-11-16 19:37:47,1510832267,5.0
2017-11-16 19:37:50,1510832270,5.0
2017-11-16 19:37:52,1510832272,5.0
2017-11-16 19:38:05,1510832285,5.0
2017-11-16 19:38:10,1510832290,5.0
2017-11-16 19:38:20,1510832300,5.0
2017-11-16 19:38:21,1510832301,5.0
2017-11-16 19:38:25,1510832305,5.0
2017-11-16 19:38:26,1510832306,5.0
2017-11-16 19:38:39,1510832319,5.0
2017-11-16 19:38:41,1510832321,5.0
2017-11-16 19:38:43,1510832323,5.0
2017-11-16 19:38:44,1510832324,5.0
2017-11-16 19:38:51,1510832331,5.0
2017-11-16 19:38:54,1510832334,5.0
2017-11-16 19:38:59,1510832339,5.0
2017-11-16 19:39:01,1510832341,5.0
2017-11-16 19:39:28,1510832368,5.0
2017-11-16 19:39:30,1510832370,5.0
2017-11-16 19:39:31,1510832371,5.0
2017-11-16 19:39:40,1510832380,5.0
2017-11-16 19:39:46,1510832386,5.0
2017-11-16 19:39:48,1510832388,5.0
2017-11-16 19:39:50,1510832390,5.0
2017-11-16 19:39:53,1510832393,5.0
2017-11-16 19:40:05,1510832405,5.0
2017-11-16 19:40:15,1510832415,5.0
2017-11-16 19:40:16,1510832416,5.0
2017-11-16 19:40:23,1510832423,5.0
2017-11-16 19:40:26,1510832426,5.0
2017-11-16 19:40:33,1510832433,5.0
2017-11-16 19:40:51,1510832451,5.0
2017-11-16 19:40:53,1510832453,5.0
2017-11-16 19:40:54,1510832454,5.0
2017-11-16 19:41:07,1510832467,5.0
2017-11-16 19:41:09,1510832469,5.0
2017-11-16 19:41:41,1510832501,5.0
2017-11-16 19:41:43,1510832503,5.0
2017-11-16 19:41:58,1510832518,5.0
2017-11-16 19:41:59,1510832519,5.0
2017-11-16 19:42:21,1510832541,5.0
2017-11-16 19:42:22,1510832542,5.0
2017-11-16 19:42:26,1510832546,5.0
2017-11-16 19:42:36,1510832556,5.0
2017-11-16 19:42:52,1510832572,5.0
2017-11-16 19:42:54,1510832574,5.0
2017-11-16 19:43:15,1510832595,5.0
2017-11-16 19:43:20,1510832600,5.0
2017-11-16 19:43:25,1510832605,5.0
2017-11-16 19:43:27,1510832607,5.0
2017-11-16 19:43:46,1510832626,5.0
2017-11-16 19:43:48,1510832628,5.0
2017-11-16 19:43:51,1510832631,5.0
2017-11-16 19:43:52,1510832632,5.0
2017-11-16 19:43:58,1510832638,5.0
2017-11-16 19:43:59,1510832639,5.0
2017-11-16 19:44:07,1510832647,5.0
2017-11-16 19:44:09,1510832649,5.0
2017-11-16 19:44:11,1510832651,5.0
2017-11-16 19:44:19,1510832659,5.0
2017-11-16 19:44:22,1510832662,5.0
2017-11-16 19:44:24,1510832664,5.0
2017-11-16 19:44:34,1510832674,5.0
2017-11-16 19:44:37,1510832677,5.0
2017-11-16 19:44:39,1510832679,5.0
2017-11-16 19:44:42,1510832682,5.0
2017-11-16 19:44:47,1510832687,5.0
2017-11-16 19:44:53,1510832693,5.0
2017-11-16 19:44:55,1510832695,5.0
2017-11-16 19:45:03,1510832703,5.0
2017-11-16 19:45:10,1510832710,5.0
2017-11-16 19:45:12,1510832712,5.0
2017-11-16 19:45:18,1510832718,5.0
2017-11-16 19:45:20,1510832720,5.0
2017-11-16 19:45:25,1510832725,5.0
2017-11-16 19:45:30,1510832730,5.0
2017-11-16 19:45:35,1510832735,5.0
2017-11-16 19:45:38,1510832738,5.0
2017-11-16 19:45:51,1510832751,5.0
2017-11-16 19:45:52,1510832752,5.0
2017-11-16 19:46:01,1510832761,6.0
2017-11-16 19:46:02,1510832762,6.0
2017-11-16 19:46:35,1510832795,5.0
2017-11-16 19:46:39,1510832799,5.0
2017-11-16 19:46:42,1510832802,5.0
2017-11-16 19:46:48,1510832808,5.0
2017-11-16 19:46:50,1510832810,5.0
2017-11-16 19:47:15,1510832835,5.0
2017-11-16 19:47:20,1510832840,5.0
2017-11-16 19:47:36,1510832856,5.0
2017-11-16 19:47:38,1510832858,5.0
2017-11-16 19:47:41,1510832861,5.0
2017-11-16 19:47:43,1510832863,5.0
2017-11-16 19:47:55,1510832875,5.0
2017-11-16 19:47:58,1510832878,5.0
2017-11-16 19:47:59,1510832879,5.0
2017-11-16 19:48:04,1510832884,5.0
2017-11-16 19:48:05,1510832885,5.0
2017-11-16 19:48:07,1510832887,5.0
2017-11-16 19:48:09,1510832889,5.0
2017-11-16 19:48:22,1510832902,5.0
2017-11-16 19:48:23,1510832903,5.0
2017-11-16 19:48:25,1510832905,5.0
2017-11-16 19:48:30,1510832910,5.0
2017-11-16 19:48:32,1510832912,5.0
2017-11-16 19:48:35,1510832915,5.0
2017-11-16 19:48:37,1510832917,5.0
2017-11-16 19:48:48,1510832928,5.0
2017-11-16 19:48:50,1510832930,5.0
2017-11-16 19:48:51,1510832931,5.0
2017-11-16 19:48:55,1510832935,5.0
2017-11-16 19:49:08,1510832948,5.0
2017-11-16 19:49:11,1510832951,5.0
2017-11-16 19:49:54,1510832994,5.0
2017-11-16 19:49:56,1510832996,5.0
2017-11-16 19:50:53,1510833053,5.0
2017-11-16 19:50:54,1510833054,5.0
2017-11-16 19:50:56,1510833056,5.0
2017-11-16 19:51:00,1510833060,5.0
2017-11-16 19:51:03,1510833063,5.0
2017-11-16 19:51:08,1510833068,5.0
2017-11-16 19:51:09,1510833069,5.0
2017-11-16 19:51:19,1510833079,5.0
2017-11-16 19:51:38,1510833098,5.0
2017-11-16 19:51:39,1510833099,5.0
2017-11-16 19:51:42,1510833102,5.0
2017-11-16 19:51:54,1510833114,5.0
2017-11-16 19:51:57,1510833117,5.0
2017-11-16 19:52:04,1510833124,5.0
2017-11-16 19:52:05,1510833125,5.0
2017-11-16 19:52:07,1510833127,5.0
2017-11-16 19:52:09,1510833129,5.0
2017-11-16 19:52:26,1510833146,5.0
2017-11-16 19:52:28,1510833148,5.0
2017-11-16 19:52:33,1510833153,5.0
2017-11-16 19:52:34,1510833154,5.0
2017-11-16 19:53:19,1510833199,5.0
2017-11-16 19:53:26,1510833206,5.0
2017-11-16 19:53:35,1510833215,5.0
2017-11-16 19:53:39,1510833219,5.0
2017-11-16 19:53:49,1510833229,5.0
2017-11-16 19:53:52,1510833232,5.0
2017-11-16 19:54:05,1510833245,5.0
2017-11-16 19:55:19,1510833319,5.0
2017-11-16 19:55:21,1510833321,5.0
2017-11-16 19:55:22,1510833322,5.0
2017-11-16 19:55:24,1510833324,5.0
2017-11-16 19:56:10,1510833370,5.0
2017-11-16 19:56:12,1510833372,5.0
2017-11-16 19:56:28,1510833388,5.0
2017-11-16 19:56:33,1510833393,5.0
2017-11-16 19:56:47,1510833407,5.0
2017-11-16 19:56:49,1510833409,5.0
2017-11-16 19:56:52,1510833412,5.0
2017-11-16 19:57:01,1510833421,5.0
2017-11-16 19:57:09,1510833429,5.0
2017-11-16 19:57:27,1510833447,5.0
2017-11-16 19:57:37,1510833457,5.0
2017-11-16 19:57:38,1510833458,5.0
2017-11-16 19:58:06,1510833486,5.0
2017-11-16 19:58:08,1510833488,5.0
2017-11-16 19:58:13,1510833493,5.0
2017-11-16 19:58:16,1510833496,5.0
2017-11-16 19:58:18,1510833498,5.0
2017-11-16 19:58:20,1510833500,5.0
2017-11-16 19:58:23,1510833503,5.0
2017-11-16 19:58:25,1510833505,5.0
2017-11-16 19:58:26,1510833506,5.0
2017-11-16 19:58:28,1510833508,5.0
2017-11-16 19:58:29,1510833509,5.0
2017-11-16 19:58:36,1510833516,5.0
2017-11-16 19:58:39,1510833519,5.0
2017-11-16 19:58:59,1510833539,5.0
2017-11-16 19:59:00,1510833540,5.0
2017-11-16 19:59:02,1510833542,5.0
2017-11-16 19:59:04,1510833544,5.0
2017-11-16 19:59:10,1510833550,5.0
2017-11-16 19:59:12,1510833552,5.0
2017-11-16 19:59:18,1510833558,5.0
2017-11-16 19:59:20,1510833560,5.0
2017-11-16 19:59:38,1510833578,5.0
2017-11-16 19:59:40,1510833580,5.0
2017-11-16 19:59:55,1510833595,5.0
2017-11-16 20:00:00,1510833600,5.0
2017-11-16 20:00:01,1510833601,5.0
2017-11-16 20:00:06,1510833606,5.0
2017-11-16 20:00:08,1510833608,5.0
2017-11-16 20:00:15,1510833615,5.0
2017-11-16 20:00:23,1510833623,5.0
2017-11-16 20:00:28,1510833628,5.0
2017-11-16 20:00:32,1510833632,5.0
2017-11-16 20:00:36,1510833636,5.0
2017-11-16 20:00:38,1510833638,5.0
2017-11-16 20:00:41,1510833641,5.0
2017-11-16 20:00:47,1510833647,5.0
2017-11-16 20:00:54,1510833654,6.0
2017-11-16 20:01:01,1510833661,5.0
2017-11-16 20:01:02,1510833662,5.0
2017-11-16 20:01:15,1510833675,5.0
2017-11-16 20:01:17,1510833677,5.0
2017-11-16 20:01:26,1510833686,5.0
2017-11-16 20:01:28,1510833688,5.0
2017-11-16 20:01:31,1510833691,5.0
2017-11-16 20:01:33,1510833693,5.0
2017-11-16 20:02:41,1510833761,5.0
2017-11-16 20:02:42,1510833762,5.0
2017-11-16 20:02:49,1510833769,5.0
2017-11-16 20:02:50,1510833770,5.0
2017-11-16 20:02:59,1510833779,5.0
2017-11-16 20:03:00,1510833780,5.0
2017-11-16 20:03:09,1510833789,5.0
2017-11-16 20:03:10,1510833790,5.0
2017-11-16 20:03:18,1510833798,5.0
2017-11-16 20:03:20,1510833800,5.0
2017-11-16 20:03:23,1510833803,5.0
2017-11-16 20:03:26,1510833806,5.0
2017-11-16 20:03:29,1510833809,5.0
2017-11-16 20:03:31,1510833811,5.0
2017-11-16 20:03:35,1510833815,5.0
2017-11-16 20:03:36,1510833816,5.0
2017-11-16 20:03:38,1510833818,5.0
2017-11-16 20:03:39,1510833819,5.0
2017-11-16 20:03:44,1510833824,5.0
2017-11-16 20:03:48,1510833828,5.0
2017-11-16 20:03:49,1510833829,5.0
2017-11-16 20:04:04,1510833844,5.0
2017-11-16 20:04:06,1510833846,5.0
2017-11-16 20:04:07,1510833847,5.0
2017-11-16 20:04:14,1510833854,5.0
2017-11-16 20:04:16,1510833856,5.0
2017-11-16 20:04:22,1510833862,5.0
2017-11-16 20:04:27,1510833867,5.0
2017-11-16 20:04:32,1510833872,5.0
2017-11-16 20:04:39,1510833879,5.0
2017-11-16 20:04:42,1510833882,5.0
2017-11-16 20:04:50,1510833890,5.0
2017-11-16 20:04:52,1510833892,5.0
2017-11-16 20:05:08,1510833908,5.0
2017-11-16 20:05:10,1510833910,5.0
2017-11-16 20:05:17,1510833917,5.0
2017-11-16 20:05:18,1510833918,5.0
2017-11-16 20:05:36,1510833936,5.0
2017-11-16 20:05:38,1510833938,5.0
2017-11-16 20:05:49,1510833949,5.0
2017-11-16 20:05:57,1510833957,5.0
2017-11-16 20:06:01,1510833961,5.0
2017-11-16 20:06:04,1510833964,5.0
2017-11-16 20:06:06,1510833966,5.0
2017-11-16 20:06:12,1510833972,5.0
2017-11-16 20:06:20,1510833980,5.0
2017-11-16 20:06:33,1510833993,5.0
2017-11-16 20:06:35,1510833995,5.0
2017-11-16 20:06:39,1510833999,5.0
2017-11-16 20:06:42,1510834002,5.0
2017-11-16 20:06:43,1510834003,5.0
2017-11-16 20:06:45,1510834005,5.0
2017-11-16 20:06:52,1510834012,5.0
2017-11-16 20:06:55,1510834015,5.0
2017-11-16 20:07:02,1510834022,5.0
2017-11-16 20:07:07,1510834027,5.0
2017-11-16 20:07:11,1510834031,5.0
2017-11-16 20:07:13,1510834033,5.0
2017-11-16 20:07:17,1510834037,5.0
2017-11-16 20:07:26,1510834046,5.0
2017-11-16 20:07:28,1510834048,5.0
2017-11-16 20:07:46,1510834066,5.0
2017-11-16 20:07:49,1510834069,5.0
2017-11-16 20:08:00,1510834080,5.0
2017-11-16 20:08:04,1510834084,5.0
2017-11-16 20:08:05,1510834085,5.0
2017-11-16 20:08:09,1510834089,4.0
2017-11-16 20:08:12,1510834092,5.0
2017-11-16 20:08:20,1510834100,5.0
2017-11-16 20:08:23,1510834103,5.0
2017-11-16 20:08:28,1510834108,5.0
2017-11-16 20:08:33,1510834113,5.0
2017-11-16 20:08:35,1510834115,5.0
2017-11-16 20:08:37,1510834117,5.0
2017-11-16 20:08:38,1510834118,5.0
2017-11-16 20:08:40,1510834120,5.0
2017-11-16 20:08:42,1510834122,5.0
2017-11-16 20:08:43,1510834123,5.0
2017-11-16 20:09:03,1510834143,5.0
2017-11-16 20:09:08,1510834148,5.0
2017-11-16 20:09:28,1510834168,5.0
2017-11-16 20:09:33,1510834173,5.0
2017-11-16 20:09:36,1510834176,5.0
2017-11-16 20:09:43,1510834183,5.0
2017-11-16 20:10:15,1510834215,5.0
2017-11-16 20:10:18,1510834218,5.0
2017-11-16 20:10:23,1510834223,5.0
2017-11-16 20:10:25,1510834225,5.0
2017-11-16 20:10:28,1510834228,5.0
2017-11-16 20:10:31,1510834231,5.0
2017-11-16 20:10:33,1510834233,5.0
2017-11-16 20:10:38,1510834238,4.0
2017-11-16 20:10:40,1510834240,5.0
2017-11-16 20:10:41,1510834241,5.0
2017-11-16 20:10:46,1510834246,5.0
2017-11-16 20:10:54,1510834254,5.0
2017-11-16 20:10:56,1510834256,5.0
2017-11-16 20:11:00,1510834260,5.0
2017-11-16 20:11:04,1510834264,5.0
2017-11-16 20:11:08,1510834268,5.0
2017-11-16 20:11:11,1510834271,5.0
2017-11-16 20:11:13,1510834273,5.0
2017-11-16 20:11:29,1510834289,5.0
2017-11-16 20:11:31,1510834291,5.0
2017-11-16 20:11:32,1510834292,5.0
2017-11-16 20:11:34,1510834294,5.0
2017-11-16 20:11:38,1510834298,5.0
2017-11-16 20:11:39,1510834299,5.0
2017-11-16 20:11:41,1510834301,5.0
2017-11-16 20:11:42,1510834302,5.0
2017-11-16 20:11:46,1510834306,5.0
2017-11-16 20:11:47,1510834307,5.0
2017-11-16 20:11:51,1510834311,5.0
2017-11-16 20:11:52,1510834312,5.0
2017-11-16 20:11:54,1510834314,5.0
2017-11-16 20:11:56,1510834316,5.0
2017-11-16 20:11:57,1510834317,5.0
2017-11-16 20:12:02,1510834322,5.0
2017-11-16 20:12:06,1510834326,5.0
2017-11-16 20:12:08,1510834328,5.0
2017-11-16 20:12:15,1510834335,5.0
2017-11-16 20:12:20,1510834340,5.0
2017-11-16 20:12:26,1510834346,5.0
2017-11-16 20:12:28,1510834348,5.0
2017-11-16 20:12:34,1510834354,5.0
2017-11-16 20:12:36,1510834356,5.0
2017-11-16 20:12:38,1510834358,5.0
2017-11-16 20:12:48,1510834368,5.0
2017-11-16 20:12:49,1510834369,5.0
2017-11-16 20:12:54,1510834374,5.0
2017-11-16 20:12:58,1510834378,5.0
2017-11-16 20:13:01,1510834381,5.0
2017-11-16 20:13:11,1510834391,5.0
2017-11-16 20:13:16,1510834396,5.0
2017-11-16 20:13:21,1510834401,5.0
2017-11-16 20:13:27,1510834407,5.0
2017-11-16 20:13:29,1510834409,5.0
2017-11-16 20:13:37,1510834417,5.0
2017-11-16 20:13:41,1510834421,5.0
2017-11-16 20:13:47,1510834427,5.0
2017-11-16 20:13:54,1510834434,5.0
2017-11-16 20:13:55,1510834435,5.0
2017-11-16 20:13:57,1510834437,5.0
2017-11-16 20:13:59,1510834439,5.0
2017-11-16 20:14:02,1510834442,5.0
2017-11-16 20:14:09,1510834449,5.0
2017-11-16 20:14:10,1510834450,5.0
2017-11-16 20:14:13,1510834453,5.0
2017-11-16 20:14:14,1510834454,5.0
2017-11-16 20:14:17,1510834457,5.0
2017-11-16 20:14:20,1510834460,5.0
2017-11-16 20:14:23,1510834463,5.0
2017-11-16 20:14:24,1510834464,5.0
2017-11-16 20:14:28,1510834468,5.0
2017-11-16 20:14:36,1510834476,5.0
2017-11-16 20:14:37,1510834477,5.0
2017-11-16 20:14:41,1510834481,5.0
2017-11-16 20:14:43,1510834483,5.0
2017-11-16 20:14:44,1510834484,5.0
2017-11-16 20:14:46,1510834486,5.0
2017-11-16 20:14:49,1510834489,5.0
2017-11-16 20:14:52,1510834492,5.0
2017-11-16 20:15:04,1510834504,5.0
2017-11-16 20:15:06,1510834506,5.0
2017-11-16 20:15:12,1510834512,5.0
2017-11-16 20:15:14,1510834514,5.0
2017-11-16 20:15:15,1510834515,5.0
2017-11-16 20:15:17,1510834517,5.0
2017-11-16 20:15:29,1510834529,5.0
2017-11-16 20:15:30,1510834530,5.0
2017-11-16 20:15:37,1510834537,5.0
2017-11-16 20:15:39,1510834539,5.0
2017-11-16 20:15:40,1510834540,5.0
2017-11-16 20:15:47,1510834547,5.0
2017-11-16 20:15:50,1510834550,5.0
2017-11-16 20:15:57,1510834557,5.0
2017-11-16 20:16:00,1510834560,5.0
2017-11-16 20:16:02,1510834562,5.0
2017-11-16 20:16:05,1510834565,5.0
2017-11-16 20:16:07,1510834567,5.0
2017-11-16 20:16:08,1510834568,5.0
2017-11-16 20:16:10,1510834570,5.0
2017-11-16 20:16:15,1510834575,5.0
